"","obsTime","Values","geo","Country"
"1","1959",16.2974026051918,"CH","Switzerland"
"2","1960",16.7122883925732,"CH","Switzerland"
"3","1961",17.2535193831778,"CH","Switzerland"
"4","1962",18.1115800967879,"CH","Switzerland"
"5","1963",18.8677980596705,"CH","Switzerland"
"6","1964",20.0539868837628,"CH","Switzerland"
"7","1965",21.1553175415891,"CH","Switzerland"
"8","1966",22.8791202687171,"CH","Switzerland"
"9","1967",25.0628944057519,"CH","Switzerland"
"10","1968",27.0018660389342,"CH","Switzerland"
"11","1969",28.6338724525489,"CH","Switzerland"
"12","1970",30.4990191153988,"CH","Switzerland"
"13","1971",33.10633168024,"CH","Switzerland"
"14","1972",35.8923955871394,"CH","Switzerland"
"15","1973",38.2510295365323,"CH","Switzerland"
"16","1974",41.1536574008075,"CH","Switzerland"
"17","1975",45.1870367508584,"CH","Switzerland"
"18","1976",47.1493267260336,"CH","Switzerland"
"19","1977",47.7242185233238,"CH","Switzerland"
"20","1978",47.8740146642034,"CH","Switzerland"
"21","1979",47.8501135178417,"CH","Switzerland"
"22","1980",48.3758554800322,"CH","Switzerland"
"23","1981",50.4947348131473,"CH","Switzerland"
"24","1982",55.2184116493774,"CH","Switzerland"
"25","1983",58.2555086061221,"CH","Switzerland"
"26","1984",59.7068415976911,"CH","Switzerland"
"27","1985",61.601626659782,"CH","Switzerland"
"28","1986",63.8899307027349,"CH","Switzerland"
"29","1987",65.8307528405764,"CH","Switzerland"
"30","1988",67.6967246605597,"CH","Switzerland"
"31","1989",70.1970563149083,"CH","Switzerland"
"32","1990",76.2634273776843,"CH","Switzerland"
"33","1991",83.8301182588171,"CH","Switzerland"
"34","1992",89.6277445013805,"CH","Switzerland"
"35","1993",94.2317787991252,"CH","Switzerland"
"36","1994",94.8313180091763,"CH","Switzerland"
"37","1995",95.8949976167737,"CH","Switzerland"
"38","1996",97.1994533497951,"CH","Switzerland"
"39","1997",97.7720256091405,"CH","Switzerland"
"40","1998",97.8402767452108,"CH","Switzerland"
"41","1999",98.509534261127,"CH","Switzerland"
"42","2000",100,"CH","Switzerland"
"43","2001",102.738410776473,"CH","Switzerland"
"44","2002",103.78598542151,"CH","Switzerland"
"45","2003",104.083805478437,"CH","Switzerland"
"46","2004",105.292947573708,"CH","Switzerland"
"47","2005",106.729001656299,"CH","Switzerland"
"48","2006",108.710648718372,"CH","Switzerland"
"49","2007",111.215813402633,"CH","Switzerland"
"50","2008",113.843810405168,"CH","Switzerland"
"51","2009",116.68011469569,"CH","Switzerland"
"52","2010",117.979965488221,"CH","Switzerland"
"53","2011",119.531377337084,"CH","Switzerland"
"54","2012",120.317105325777,"CH","Switzerland"
"55","2013",120.869926274101,"CH","Switzerland"
"56","2014",122.318078342922,"CH","Switzerland"
"57","2015",123.291582489341,"CH","Switzerland"
"58","2016",123.682040756743,"CH","Switzerland"
"59","2017",124.99778075157,"CH","Switzerland"
"60","2018",125.452726678377,"CH","Switzerland"
"61","1989",25.4332195082268,"GR","Greece"
"62","1990",30.2439865911782,"GR","Greece"
"63","1991",39.1843249940978,"GR","Greece"
"64","1992",46.86832220632,"GR","Greece"
"65","1993",57.0073120666958,"GR","Greece"
"66","1994",65.4367190087255,"GR","Greece"
"67","1995",73.0311904498291,"GR","Greece"
"68","1996",80.4898907340382,"GR","Greece"
"69","1997",86.5340641294802,"GR","Greece"
"70","1998",92.080739394135,"GR","Greece"
"71","1999",96.2413216007579,"GR","Greece"
"72","2000",100,"GR","Greece"
"73","2001",103.957533558078,"GR","Greece"
"74","2002",109.098628784286,"GR","Greece"
"75","2003",114.783766182344,"GR","Greece"
"76","2004",120.903539391524,"GR","Greece"
"77","2005",126.028805887487,"GR","Greece"
"78","2006",131.530190231718,"GR","Greece"
"79","2007",137.5140414169,"GR","Greece"
"80","2008",142.859170546209,"GR","Greece"
"81","2009",148.030279089364,"GR","Greece"
"82","2010",151.649273023767,"GR","Greece"
"83","2011",152.915725389357,"GR","Greece"
"84","2012",149.735108154472,"GR","Greece"
"85","2013",139.57282318166,"GR","Greece"
"86","2014",128.867940050709,"GR","Greece"
"87","2015",123.156828879388,"GR","Greece"
"88","2016",119.94014824879,"GR","Greece"
"89","2017",117.27507469769,"GR","Greece"
"90","2018",113.506300518266,"GR","Greece"
"91","1995",33.8999999292336,"PL","Poland"
"92","1996",44.1166682703989,"PL","Poland"
"93","1997",56.2999967800734,"PL","Poland"
"94","1998",69.8500042270299,"PL","Poland"
"95","1999",83.7166673918123,"PL","Poland"
"96","2000",100,"PL","Poland"
"97","2001",113.59999809328,"PL","Poland"
"98","2002",123.000001448733,"PL","Poland"
"99","2003",128.933335507991,"PL","Poland"
"100","2004",133.433330203758,"PL","Poland"
"101","2005",138.116669111599,"PL","Poland"
"102","2006",142.636506780563,"PL","Poland"
"103","2007",150.421434187106,"PL","Poland"
"104","2008",158.705543690222,"PL","Poland"
"105","2009",165.64660730256,"PL","Poland"
"106","2010",170.174941091465,"PL","Poland"
"107","2011",175.404508542222,"PL","Poland"
"108","2012",179.897175451373,"PL","Poland"
"109","2013",182.393113974234,"PL","Poland"
"110","2014",184.473055733285,"PL","Poland"
"111","2015",186.933327376391,"PL","Poland"
"112","2016",189.369867832994,"PL","Poland"
"113","2017",195.039135194065,"PL","Poland"
"114","2018",202.574511275868,"PL","Poland"
"115","1970",14.6279844921412,"FR","France"
"116","1971",15.4825747985468,"FR","France"
"117","1972",16.3883672137299,"FR","France"
"118","1973",17.6952450649157,"FR","France"
"119","1974",19.401984262605,"FR","France"
"120","1975",21.6231825779197,"FR","France"
"121","1976",24.517332549375,"FR","France"
"122","1977",26.9128621745219,"FR","France"
"123","1978",29.2876701962036,"FR","France"
"124","1979",32.6523878993545,"FR","France"
"125","1980",36.8765753600725,"FR","France"
"126","1981",41.8399573313509,"FR","France"
"127","1982",46.3669378701201,"FR","France"
"128","1983",50.9338670093034,"FR","France"
"129","1984",54.9783331086351,"FR","France"
"130","1985",58.6048301286705,"FR","France"
"131","1986",61.8594609319493,"FR","France"
"132","1987",65.3968327394302,"FR","France"
"133","1988",69.3275937737938,"FR","France"
"134","1989",73.0309210079829,"FR","France"
"135","1990",76.6521226574198,"FR","France"
"136","1991",80.4483792497082,"FR","France"
"137","1992",84.5624967178677,"FR","France"
"138","1993",88.2257434745969,"FR","France"
"139","1994",90.726899850306,"FR","France"
"140","1995",93.1085756227444,"FR","France"
"141","1996",95.0946236399883,"FR","France"
"142","1997",96.4517162123653,"FR","France"
"143","1998",98.3678795398545,"FR","France"
"144","1999",100.114966350557,"FR","France"
"145","2000",100,"FR","France"
"146","2001",100.368579435006,"FR","France"
"147","2002",102.896780749441,"FR","France"
"148","2003",105.752994090792,"FR","France"
"149","2004",108.728681272489,"FR","France"
"150","2005",112.645544495129,"FR","France"
"151","2006",116.542112178605,"FR","France"
"152","2007",120.185076922021,"FR","France"
"153","2008",122.867702875335,"FR","France"
"154","2009",125.358718244388,"FR","France"
"155","2010",127.363918866401,"FR","France"
"156","2011",128.872051233488,"FR","France"
"157","2012",130.908821191329,"FR","France"
"158","2013",133.006454096424,"FR","France"
"159","2014",134.389472343371,"FR","France"
"160","2015",135.257372087466,"FR","France"
"161","2016",135.696982528083,"FR","France"
"162","2017",135.952823996455,"FR","France"
"163","2018",135.594412620951,"FR","France"
"164","1995",86.7377113818304,"LU","Luxembourg"
"165","1996",89.3635069334346,"LU","Luxembourg"
"166","1997",92.2112219737749,"LU","Luxembourg"
"167","1998",94.6918063890801,"LU","Luxembourg"
"168","1999",96.9996234514275,"LU","Luxembourg"
"169","2000",100,"LU","Luxembourg"
"170","2001",103.010062032136,"LU","Luxembourg"
"171","2002",105.77586361918,"LU","Luxembourg"
"172","2003",107.6524937902,"LU","Luxembourg"
"173","2004",109.383909438426,"LU","Luxembourg"
"174","2005",112.642851146275,"LU","Luxembourg"
"175","2006",115.210970659182,"LU","Luxembourg"
"176","2007",117.206766143356,"LU","Luxembourg"
"177","2008",120.712958604683,"LU","Luxembourg"
"178","2009",123.75857923032,"LU","Luxembourg"
"179","2010",126.054648410682,"LU","Luxembourg"
"180","2011",128.457955535977,"LU","Luxembourg"
"181","2012",130.172675577921,"LU","Luxembourg"
"182","2013",131.986726010911,"LU","Luxembourg"
"183","2014",133.251030428775,"LU","Luxembourg"
"184","2015",135.462449837408,"LU","Luxembourg"
"185","2016",136.614998675697,"LU","Luxembourg"
"186","2017",138.212256830442,"LU","Luxembourg"
"187","2018",139.956388908974,"LU","Luxembourg"
"188","1970",0.000855332450854974,"IL","Israel"
"189","1971",0.000969264404965954,"IL","Israel"
"190","1972",0.00117216643911236,"IL","Israel"
"191","1973",0.00154296349935398,"IL","Israel"
"192","1974",0.00221959696294063,"IL","Israel"
"193","1975",0.00292662307893371,"IL","Israel"
"194","1976",0.00364572195239992,"IL","Israel"
"195","1977",0.00447846429094574,"IL","Israel"
"196","1978",0.00660452777676041,"IL","Israel"
"197","1979",0.0143459114026748,"IL","Israel"
"198","1980",0.0313981645677179,"IL","Israel"
"199","1981",0.0721948471809998,"IL","Israel"
"200","1982",0.168733727752349,"IL","Israel"
"201","1983",0.415659375957321,"IL","Israel"
"202","1984",2.08133707038727,"IL","Israel"
"203","1985",7.3551874867403,"IL","Israel"
"204","1986",10.6332983476256,"IL","Israel"
"205","1987",14.6751239873095,"IL","Israel"
"206","1988",19.5159228170602,"IL","Israel"
"207","1989",26.8241118014427,"IL","Israel"
"208","1990",32.2523809417736,"IL","Israel"
"209","1991",43.9901331259167,"IL","Israel"
"210","1992",52.1560355813355,"IL","Israel"
"211","1993",60.6744242731556,"IL","Israel"
"212","1994",65.7032063121966,"IL","Israel"
"213","1995",68.4290944736284,"IL","Israel"
"214","1996",76.0192650220346,"IL","Israel"
"215","1997",85.0898885634671,"IL","Israel"
"216","1998",94.1487500760229,"IL","Israel"
"217","1999",101.938672612684,"IL","Israel"
"218","2000",100,"IL","Israel"
"219","2001",103.466106220335,"IL","Israel"
"220","2002",115.3801032102,"IL","Israel"
"221","2003",111.397017851486,"IL","Israel"
"222","2004",109.188115578522,"IL","Israel"
"223","2005",107.578428769794,"IL","Israel"
"224","2006",108.365647693586,"IL","Israel"
"225","2007",103.313361847056,"IL","Israel"
"226","2008",101.680184731017,"IL","Israel"
"227","2009",113.676424796827,"IL","Israel"
"228","2010",118.211728129933,"IL","Israel"
"229","2011",123.06427211334,"IL","Israel"
"230","2012",127.552584706689,"IL","Israel"
"231","2013",130.431207116267,"IL","Israel"
"232","2014",132.910359299776,"IL","Israel"
"233","2015",135.001776285738,"IL","Israel"
"234","2016",136.85817544708,"IL","Israel"
"235","2017",138.902608443375,"IL","Israel"
"236","2018",140.970497996522,"IL","Israel"
"237","1962",4.02207746658317,"GB","United Kingdom"
"238","1963",4.21830502444843,"GB","United Kingdom"
"239","1964",4.43633612787471,"GB","United Kingdom"
"240","1965",4.69065111425295,"GB","United Kingdom"
"241","1966",5.00255416318647,"GB","United Kingdom"
"242","1967",5.23526355671712,"GB","United Kingdom"
"243","1968",5.50158208466092,"GB","United Kingdom"
"244","1969",5.72086245257761,"GB","United Kingdom"
"245","1970",6.15238449717033,"GB","United Kingdom"
"246","1971",6.71776535746875,"GB","United Kingdom"
"247","1972",7.42290301216044,"GB","United Kingdom"
"248","1973",8.29848544355358,"GB","United Kingdom"
"249","1974",9.27353040852826,"GB","United Kingdom"
"250","1975",10.9989707582185,"GB","United Kingdom"
"251","1976",12.5535900824024,"GB","United Kingdom"
"252","1977",14.1816940831737,"GB","United Kingdom"
"253","1978",15.1898930416415,"GB","United Kingdom"
"254","1979",18.2965020581888,"GB","United Kingdom"
"255","1980",23.5991300204544,"GB","United Kingdom"
"256","1981",27.8710428771265,"GB","United Kingdom"
"257","1982",31.3913344241305,"GB","United Kingdom"
"258","1983",32.1707930346574,"GB","United Kingdom"
"259","1984",35.12496047402,"GB","United Kingdom"
"260","1985",39.6210172181247,"GB","United Kingdom"
"261","1986",41.8908178434935,"GB","United Kingdom"
"262","1987",45.0487620772178,"GB","United Kingdom"
"263","1988",48.4121122599705,"GB","United Kingdom"
"264","1989",52.7326440177253,"GB","United Kingdom"
"265","1990",58.751846381093,"GB","United Kingdom"
"266","1991",65.5465288035451,"GB","United Kingdom"
"267","1992",71.0856720827179,"GB","United Kingdom"
"268","1993",76.2555391432791,"GB","United Kingdom"
"269","1994",80.3545051698671,"GB","United Kingdom"
"270","1995",84.5273264401772,"GB","United Kingdom"
"271","1996",88.4047267355982,"GB","United Kingdom"
"272","1997",91.3220088626293,"GB","United Kingdom"
"273","1998",94.0546528803545,"GB","United Kingdom"
"274","1999",96.8980797636632,"GB","United Kingdom"
"275","2000",100,"GB","United Kingdom"
"276","2001",103.360413589365,"GB","United Kingdom"
"277","2002",106.09305760709,"GB","United Kingdom"
"278","2003",107.644017725258,"GB","United Kingdom"
"279","2004",110.044313146233,"GB","United Kingdom"
"280","2005",113.884785819793,"GB","United Kingdom"
"281","2006",117.429837518464,"GB","United Kingdom"
"282","2007",121.122599704579,"GB","United Kingdom"
"283","2008",125.184638109306,"GB","United Kingdom"
"284","2009",127.548005908419,"GB","United Kingdom"
"285","2010",129.283604135894,"GB","United Kingdom"
"286","2011",132.496307237814,"GB","United Kingdom"
"287","2012",136.927621861152,"GB","United Kingdom"
"288","2013",140.324963072378,"GB","United Kingdom"
"289","2014",143.611521418021,"GB","United Kingdom"
"290","2015",147.74741506647,"GB","United Kingdom"
"291","2016",150.295420974889,"GB","United Kingdom"
"292","2017",151.735598227474,"GB","United Kingdom"
"293","2018",152.437223043689,"GB","United Kingdom"
"294","1970",29.2430294216208,"JP","Japan"
"295","1971",31.6653395749275,"JP","Japan"
"296","1972",34.223111093475,"JP","Japan"
"297","1973",37.147413318519,"JP","Japan"
"298","1974",39.9442262903766,"JP","Japan"
"299","1975",43.7689277903528,"JP","Japan"
"300","1976",48.1832691779498,"JP","Japan"
"301","1977",53.1394464652946,"JP","Japan"
"302","1978",57.4820770902054,"JP","Japan"
"303","1979",60.5498056214986,"JP","Japan"
"304","1980",63.1792855122937,"JP","Japan"
"305","1981",66.1832706122129,"JP","Japan"
"306","1982",68.9004030996338,"JP","Japan"
"307","1983",71.6016009244304,"JP","Japan"
"308","1984",73.9761046992912,"JP","Japan"
"309","1985",76.3187271967114,"JP","Japan"
"310","1986",78.2071759527631,"JP","Japan"
"311","1987",80.6772972651234,"JP","Japan"
"312","1988",82.8446289119227,"JP","Japan"
"313","1989",85.3227151651566,"JP","Japan"
"314","1990",87.5537950242069,"JP","Japan"
"315","1991",89.7609633275669,"JP","Japan"
"316","1992",92.2709236869263,"JP","Japan"
"317","1993",94.6533947930992,"JP","Japan"
"318","1994",96.6533861875209,"JP","Japan"
"319","1995",98.4860636243875,"JP","Japan"
"320","1996",99.6414342343772,"JP","Japan"
"321","1997",100.525896456247,"JP","Japan"
"322","1998",100.374509990001,"JP","Japan"
"323","1999",100.119545826258,"JP","Japan"
"324","2000",100,"JP","Japan"
"325","2001",99.8008047650042,"JP","Japan"
"326","2002",99.4980079281281,"JP","Japan"
"327","2003",99.2430198600017,"JP","Japan"
"328","2004",98.884454094379,"JP","Japan"
"329","2005",98.5896652262678,"JP","Japan"
"330","2006",98.5338723931372,"JP","Japan"
"331","2007",98.398406246885,"JP","Japan"
"332","2008",98.3506213825203,"JP","Japan"
"333","2009",97.9601671681408,"JP","Japan"
"334","2010",97.4900396406407,"JP","Japan"
"335","2011",97.1474180993958,"JP","Japan"
"336","2012",96.6773144762798,"JP","Japan"
"337","2013",96.2629558775264,"JP","Japan"
"338","2014",95.8804618231438,"JP","Japan"
"339","2015",95.6175207663364,"JP","Japan"
"340","2016",95.3386546086578,"JP","Japan"
"341","2017",95.0597693274718,"JP","Japan"
"342","2018",94.9243103525345,"JP","Japan"
"343","1959",10.441651632654,"FI","Finland"
"344","1960",11.1242783092729,"FI","Finland"
"345","1961",11.604644322598,"FI","Finland"
"346","1962",12.1945680275801,"FI","Finland"
"347","1963",12.9698950972165,"FI","Finland"
"348","1964",13.6525204845257,"FI","Finland"
"349","1965",14.1076040760652,"FI","Finland"
"350","1966",14.6890997763658,"FI","Finland"
"351","1967",15.0808961066026,"FI","Finland"
"352","1968",16.1984625841814,"FI","Finland"
"353","1969",16.7886458328557,"FI","Finland"
"354","1970",17.4039299819268,"FI","Finland"
"355","1971",18.7977528547895,"FI","Finland"
"356","1972",19.5869790464486,"FI","Finland"
"357","1973",22.6566229945393,"FI","Finland"
"358","1974",28.167299252667,"FI","Finland"
"359","1975",31.6859665266979,"FI","Finland"
"360","1976",33.4150943732712,"FI","Finland"
"361","1977",35.8338568791372,"FI","Finland"
"362","1978",38.0951352786308,"FI","Finland"
"363","1979",40.5386165346721,"FI","Finland"
"364","1980",43.8842238962101,"FI","Finland"
"365","1981",50.6005649963646,"FI","Finland"
"366","1982",56.5952345103051,"FI","Finland"
"367","1983",60.2839363409067,"FI","Finland"
"368","1984",63.8714639003068,"FI","Finland"
"369","1985",65.7022373366882,"FI","Finland"
"370","1986",65.9705704840418,"FI","Finland"
"371","1987",66.8960332297452,"FI","Finland"
"372","1988",72.2352259450449,"FI","Finland"
"373","1989",83.4820407229468,"FI","Finland"
"374","1990",90.6152822383202,"FI","Finland"
"375","1991",92.2471910684869,"FI","Finland"
"376","1992",92.3619730721669,"FI","Finland"
"377","1993",88.3112698902823,"FI","Finland"
"378","1994",87.3068963083779,"FI","Finland"
"379","1995",88.9038957157904,"FI","Finland"
"380","1996",89.1328323598695,"FI","Finland"
"381","1997",91.130306092137,"FI","Finland"
"382","1998",93.1774243227917,"FI","Finland"
"383","1999",94.331750467115,"FI","Finland"
"384","2000",100,"FI","Finland"
"385","2001",103.560321648199,"FI","Finland"
"386","2002",103.065271512637,"FI","Finland"
"387","2003",102.523557650418,"FI","Finland"
"388","2004",103.43281085755,"FI","Finland"
"389","2005",106.327350389462,"FI","Finland"
"390","2006",111.041746599755,"FI","Finland"
"391","2007",117.780144136873,"FI","Finland"
"392","2008",122.849003785325,"FI","Finland"
"393","2009",118.547565473798,"FI","Finland"
"394","2010",118.352531873506,"FI","Finland"
"395","2011",122.308697862888,"FI","Finland"
"396","2012",126.811287234058,"FI","Finland"
"397","2013",130.510017271962,"FI","Finland"
"398","2014",134.561856381647,"FI","Finland"
"399","2015",138.589496553472,"FI","Finland"
"400","2016",141.765686840555,"FI","Finland"
"401","2017",144.668104121174,"FI","Finland"
"402","2018",147.396132434787,"FI","Finland"
"403","1995",63.6875684316372,"SK","Slovakia"
"404","1996",65.4364026812592,"SK","Slovakia"
"405","1997",69.969428894306,"SK","Slovakia"
"406","1998",72.9950054937013,"SK","Slovakia"
"407","1999",79.529000076885,"SK","Slovakia"
"408","2000",100,"SK","Slovakia"
"409","2001",122.761653460219,"SK","Slovakia"
"410","2002",128.193119249729,"SK","Slovakia"
"411","2003",165.841002327982,"SK","Slovakia"
"412","2004",208.385827135509,"SK","Slovakia"
"413","2005",220.248446521015,"SK","Slovakia"
"414","2006",225.424717218419,"SK","Slovakia"
"415","2007",234.441702236605,"SK","Slovakia"
"416","2008",240.604322218576,"SK","Slovakia"
"417","2009",253.636621826292,"SK","Slovakia"
"418","2010",257.852702473028,"SK","Slovakia"
"419","2011",259.799248362819,"SK","Slovakia"
"420","2012",261.501374850941,"SK","Slovakia"
"421","2013",262.156116026919,"SK","Slovakia"
"422","2014",262.182249042592,"SK","Slovakia"
"423","2015",262.182249042592,"SK","Slovakia"
"424","2016",262.828200558671,"SK","Slovakia"
"425","2017",263.631264787489,"SK","Slovakia"
"426","2018",264.399393230795,"SK","Slovakia"
"427","1960",11.9568843344779,"NL","Netherlands"
"428","1961",11.9568843345383,"NL","Netherlands"
"429","1962",12.289020255755,"NL","Netherlands"
"430","1963",13.0144748471011,"NL","Netherlands"
"431","1964",13.6700049829543,"NL","Netherlands"
"432","1965",14.2758907456705,"NL","Netherlands"
"433","1966",15.3803304337187,"NL","Netherlands"
"434","1967",16.0370878371903,"NL","Netherlands"
"435","1968",17.229016328807,"NL","Netherlands"
"436","1969",18.428894836382,"NL","Netherlands"
"437","1970",19.4116139307221,"NL","Netherlands"
"438","1971",21.2519966393146,"NL","Netherlands"
"439","1972",23.1753376356714,"NL","Netherlands"
"440","1973",25.3598335292266,"NL","Netherlands"
"441","1974",27.4767414111273,"NL","Netherlands"
"442","1975",29.4891770333414,"NL","Netherlands"
"443","1976",32.9041852997583,"NL","Netherlands"
"444","1977",35.3648973424014,"NL","Netherlands"
"445","1978",37.463981148727,"NL","Netherlands"
"446","1979",40.2316278195193,"NL","Netherlands"
"447","1980",43.0263030730258,"NL","Netherlands"
"448","1981",46.3519040105051,"NL","Netherlands"
"449","1982",50.3632664818658,"NL","Netherlands"
"450","1983",53.4012136952392,"NL","Netherlands"
"451","1984",56.0119238871959,"NL","Netherlands"
"452","1985",57.9556126569286,"NL","Netherlands"
"453","1986",59.4300187169579,"NL","Netherlands"
"454","1987",60.7052807400353,"NL","Netherlands"
"455","1988",62.2268976074654,"NL","Netherlands"
"456","1989",64.023858734218,"NL","Netherlands"
"457","1990",65.9270800465048,"NL","Netherlands"
"458","1991",68.6520703382892,"NL","Netherlands"
